client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470817.mp3	Uma pessoa de uniforme está de pé em frente a uma ponte de pedágio	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470818.mp3	Com certeza haverá mais opções no próximo ano.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470819.mp3	Seleção Nacional da Colômbia.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470820.mp3	É verdade que alguns métodos se beneficiam da normalização das entradas de imagem.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470846.mp3	A Melanie Scott esteve nos jornais?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470847.mp3	O que poderia significar?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470850.mp3	Vovó é uma pessoa que gosta de contar histórias.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470871.mp3	É a filosofia que garante a liberdade de todos.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470872.mp3	Mas existe uma regra	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470874.mp3	Apenas pense nisso!	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470891.mp3	Nós sentimos que algo estava nos seguindo pela floresta.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_19470892.mp3	O menino estava forte? e queria retaliar?, mas ele estava em um país estrangeiro.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063162.mp3	A voz feminina mais alta	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063166.mp3	Os critérios estabelecidos nas três letras anteriores representarão um total de cinco por cento.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063168.mp3	Uma menina pulando em um sofá.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063193.mp3	Eu estou ouvindo você!	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063198.mp3	As pessoas andam em uma calçada ao lado de trilhos de bonde.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063202.mp3	O que devo fazer?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063231.mp3	Um homem velho em um casaco e chapéu sentado em um banco do parque.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063252.mp3	América?, a bela?, como sintetizada por esta cena de ilha de doces.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063277.mp3	Três homens entram na praia do oceano.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063286.mp3	Um skatista passeia por uma rua da cidade.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063288.mp3	O bebê coloca o pé direito na boca.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063302.mp3	Uma banda tocando em um pequeno show em Baltimore.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063502.mp3	Uma jovem de óculos observa algo à distância.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063503.mp3	As crianças estão dormindo no chão.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063510.mp3	Você vai me mostrar os filmes por aqui?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063512.mp3	Garotinho está comendo o resto da casquinha de sorvete de baixo para cima.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063514.mp3	Quem tem pão, faz sopas.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063530.mp3	Nenhuma redução será aplicada caso a diferença detectada seja inferior a cinco por cento.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063538.mp3	A pessoa está construindo o trabalho.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063549.mp3	Um homem detém uma guitarra em uma rua movimentada, enquanto as pessoas olham.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063556.mp3	Se você tiver mais problemas?, por favor me avise.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063559.mp3	Uma mulher correndo enquanto outras pessoas estão assistindo.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063564.mp3	Um macho jovem vestindo uma camisa branca com um personagem delineado muito sombriamente.	2	1	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063569.mp3	Fãs entusiastas do esporte comemorando uma vitória.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063571.mp3	Trabalhadores que vestem coletes reflexivos alaranjados que andam ao longo das trilhas do trem.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063572.mp3	O negro sorridente está vestindo uma camisa branca e óculos escuros.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063601.mp3	O doutor Kim vestiu a ferida com uma bandagem enquanto olhava desapontado para mim.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063603.mp3	Três homens em um barco colorido que chegam na doca.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063605.mp3	Você sabe o que?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063606.mp3	Uma mulher senta-se em uma parede ao lado de uma grande fonte cônica.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063607.mp3	O snowboarder fica com ar sério.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063608.mp3	Você tem que nos ajudar.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063625.mp3	Uma menina andando por uma trilha de natureza pula no ar.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20063627.mp3	Eles pousaram no lado escuro da lua.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064037.mp3	Duas jovens estão vadeando no oceano usando shorts e shorts de suor.	2	1	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064038.mp3	Isso é improvável, considerando que tem o nome dele.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064039.mp3	Uma criança pequena está ajudando com a jardinagem.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064053.mp3	Um time de futebol joga diante de um estádio quase vazio.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064054.mp3	E por que dizer isso?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064055.mp3	A regra é não deixar estrangeiros entrarem.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064256.mp3	O documento estratégico inicial do plano foi acompanhado pelo pedido.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064257.mp3	Posso colocar johnny burke na minha lista de reprodução?	2	1	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064258.mp3	As pessoas estão reunidas em um parque.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064279.mp3	Por favor, procure na imagem do Diário Económico de Karobar.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064280.mp3	Quatro caminhantes estão subindo uma montanha cheia de neve encimada por penhascos íngremes.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064281.mp3	Um homem e uma mulher estão dobrando e pulando na frente de um caminhão.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064282.mp3	Mas onde quer que ele vá, sua força é quase irresistível.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064283.mp3	Um jovem está tirando uma foto de uma mulher em uma doca.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064301.mp3	Um mecânico abaixo de um caminhão conduzindo reparos.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064304.mp3	Uma menina está saltando de um balanço e pousando em seus pés	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064306.mp3	Como você descobriu?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064318.mp3	As crianças estão focadas no objeto cinza.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064319.mp3	Um homem sem sapatos em uma montanha, colocando um par de calças.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064320.mp3	Três mulheres sentam-se em uma aldeia.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064322.mp3	Esta frase foi feita especificamente para você.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064325.mp3	Boa sorte a caminho.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064339.mp3	Um homem que veste uma trouxa olha acima em uma cachoeira.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064340.mp3	Vai haver muito vento no Novo México?	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064360.mp3	Um homem com uma bicicleta anda por um cruzamento de rua.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064374.mp3	três pessoas jogam futebol na areia.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064381.mp3	Eles são apenas uma pilha de pedras.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064394.mp3	Jovens adultos se orgulham de limpar.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064397.mp3	A maioria dos carros tem ar condicionado nos dias de hoje.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064408.mp3	O problema foi resolvido.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064410.mp3	Em breve maduro? logo apodrece	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064411.mp3	Um homem está usando uma ferramenta nesses longos pedaços de madeira.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064422.mp3	Membro de uma banda independente que assedia o inimigo por ataques irregulares.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064423.mp3	Um cachorro preto está correndo pela neve.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064424.mp3	Um homem agarra sua bengala enquanto ele caminha pelo terreno acidentado.	2	0	twenties	male		pt	
6b751cef2375b475685d07baa9dc70180615c5869b8a8b9d2deaabd8ff760d998d6c26fec04aa8c4bf9a2548c1bf1c9305001f1443dbb5cb3ee92123cfffd7b0	common_voice_pt_20064426.mp3	Eu me sinto como um charlatão usando esse elevador embora.	2	0	twenties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23127019.mp3	Substitua-o mais e mais rápido	2	1	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23127022.mp3	O efeito é muito significativo	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23127024.mp3	A diferença não é tão grande quanto você pensa.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23128699.mp3	Meu propósito hoje	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23128701.mp3	Uma rapariga mistura a farinha em um contador de cozinha.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23128704.mp3	O funcionário sugeriu que pedíssemos a sopa.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23128706.mp3	Muitas gotas fazem um doce de cabra.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23128708.mp3	Arquivo, registro, cálculo, faturamento ou tarefas semelhantes que exigem algum grau de iniciativa.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149513.mp3	Não sei se quero começar a filmar.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149516.mp3	A donzela do comum não paga ninguém.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149517.mp3	É para homens?	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149520.mp3	Ele nunca sentiu minha falta	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149521.mp3	Isso significava que, no final, mais porcos comiam do que nós.	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149529.mp3	Ataque ilegal	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149530.mp3	Direcione o setor criativo	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149536.mp3	Desde que é uma cidade irmã	2	0	thirties	male		pt	
05303cf57a937b94535d74fe98e7a8887f7ecd41766bbaedff1e4d497f0786cb4b8d14164c0a7ab67e130bacab44aa306948b1a374770d5d012ed5a68cb1dc11	common_voice_pt_23149540.mp3	Olhando para a netinha	2	0	thirties	male		pt	
